,qh1,qh2,qh3,qh4
2024-11-06 02:30:00,93.425,129.497,159.655,95.925
2024-11-06 02:45:00,129.497,159.655,95.925,95.925
2024-11-06 03:00:00,159.655,95.925,95.925,128.334
2024-11-06 03:15:00,95.925,95.925,128.334,-306.404
2024-11-06 03:30:00,95.925,128.334,-306.404,71.399
2024-11-06 03:45:00,128.334,-306.404,71.399,96.425
2024-11-06 04:00:00,-306.404,71.399,96.425,59.02
2024-11-06 04:15:00,71.399,96.425,59.02,-272.927
2024-11-06 04:30:00,96.425,59.02,-272.927,222.335
2024-11-06 04:45:00,59.02,-272.927,222.335,241.107
2024-11-06 05:00:00,-272.927,222.335,241.107,262.517
2024-11-06 05:15:00,222.335,241.107,262.517,255.25
2024-11-06 05:30:00,241.107,262.517,255.25,215.55
2024-11-06 05:45:00,262.517,255.25,215.55,225.58
2024-11-06 06:00:00,255.25,215.55,225.58,241.286
2024-11-06 06:15:00,215.55,225.58,241.286,99.925
2024-11-06 06:30:00,225.58,241.286,99.925,172.089
2024-11-06 06:45:00,241.286,99.925,172.089,252.809
2024-11-06 07:00:00,99.925,172.089,252.809,220.995
2024-11-06 07:15:00,172.089,252.809,220.995,198.982
2024-11-06 07:30:00,252.809,220.995,198.982,157.377
2024-11-06 07:45:00,220.995,198.982,157.377,224.207
2024-11-06 08:00:00,198.982,157.377,224.207,196.451
2024-11-06 08:15:00,157.377,224.207,196.451,216.972
2024-11-06 08:30:00,224.207,196.451,216.972,232.945
2024-11-06 08:45:00,196.451,216.972,232.945,260.365
2024-11-06 09:00:00,216.972,232.945,260.365,268.993
2024-11-06 09:15:00,232.945,260.365,268.993,268.189
2024-11-06 09:30:00,260.365,268.993,268.189,291.424
2024-11-06 09:45:00,268.993,268.189,291.424,311.382
2024-11-06 10:00:00,268.189,291.424,311.382,268.588
2024-11-06 10:15:00,291.424,311.382,268.588,275.0
2024-11-06 10:30:00,311.382,268.588,275.0,275.0
2024-11-06 10:45:00,268.588,275.0,275.0,235.544
2024-11-06 11:00:00,275.0,275.0,235.544,207.088
2024-11-06 11:15:00,275.0,235.544,207.088,216.381
2024-11-06 11:30:00,235.544,207.088,216.381,201.101
2024-11-06 11:45:00,207.088,216.381,201.101,156.038
2024-11-06 12:00:00,216.381,201.101,156.038,110.425
2024-11-06 12:15:00,201.101,156.038,110.425,151.036
2024-11-06 12:30:00,156.038,110.425,151.036,172.925
2024-11-06 12:45:00,110.425,151.036,172.925,145.85
2024-11-06 13:00:00,151.036,172.925,145.85,192.086
2024-11-06 13:15:00,172.925,145.85,192.086,199.06
2024-11-06 13:30:00,145.85,192.086,199.06,232.272
2024-11-06 13:45:00,192.086,199.06,232.272,267.609
2024-11-06 14:00:00,199.06,232.272,267.609,199.06
2024-11-06 14:15:00,232.272,267.609,199.06,152.925
2024-11-06 14:30:00,267.609,199.06,152.925,50.986
2024-11-06 14:45:00,199.06,152.925,50.986,244.496
2024-11-06 15:00:00,152.925,50.986,244.496,241.737
2024-11-06 15:15:00,50.986,244.496,241.737,400.008
2024-11-06 15:30:00,244.496,241.737,400.008,413.012
2024-11-06 15:45:00,241.737,400.008,413.012,414.742
2024-11-06 16:00:00,400.008,413.012,414.742,421.067
2024-11-06 16:15:00,413.012,414.742,421.067,436.174
2024-11-06 16:30:00,414.742,421.067,436.174,398.92
2024-11-06 16:45:00,421.067,436.174,398.92,398.92
2024-11-06 17:00:00,436.174,398.92,398.92,398.92
2024-11-06 17:15:00,398.92,398.92,398.92,152.425
2024-11-06 17:30:00,398.92,398.92,152.425,61.564
2024-11-06 17:45:00,398.92,152.425,61.564,71.456
2024-11-06 18:00:00,152.425,61.564,71.456,152.425
2024-11-06 18:15:00,61.564,71.456,152.425,248.836
2024-11-06 18:30:00,71.456,152.425,248.836,278.634
2024-11-06 18:45:00,152.425,248.836,278.634,212.062
2024-11-06 19:00:00,248.836,278.634,212.062,152.925
2024-11-06 19:15:00,278.634,212.062,152.925,193.194
2024-11-06 19:30:00,212.062,152.925,193.194,153.425
2024-11-06 19:45:00,152.925,193.194,153.425,153.425
2024-11-06 20:00:00,193.194,153.425,153.425,23.24
2024-11-06 20:15:00,153.425,153.425,23.24,153.925
2024-11-06 20:30:00,153.425,23.24,153.925,89.174
2024-11-06 20:45:00,23.24,153.925,89.174,69.59
2024-11-06 21:00:00,153.925,89.174,69.59,-23.791
2024-11-06 21:15:00,89.174,69.59,-23.791,-203.223
2024-11-06 21:30:00,69.59,-23.791,-203.223,153.925
2024-11-06 21:45:00,-23.791,-203.223,153.925,103.0
2024-11-06 22:00:00,-203.223,153.925,103.0,78.925
2024-11-06 22:15:00,153.925,103.0,78.925,157.215
2024-11-06 22:30:00,103.0,78.925,157.215,111.516
2024-11-06 22:45:00,78.925,157.215,111.516,115.233
2024-11-06 23:00:00,157.215,111.516,115.233,67.5
2024-11-06 23:15:00,111.516,115.233,67.5,167.239
2024-11-06 23:30:00,115.233,67.5,167.239,127.899
2024-11-06 23:45:00,67.5,167.239,127.899,113.673
2024-11-07 00:00:00,167.239,127.899,113.673,114.73
2024-11-07 00:15:00,127.899,113.673,114.73,144.825
2024-11-07 00:30:00,113.673,114.73,144.825,56.626
2024-11-07 00:45:00,114.73,144.825,56.626,115.831
2024-11-07 01:00:00,144.825,56.626,115.831,115.161
2024-11-07 01:15:00,56.626,115.831,115.161,-87.814
2024-11-07 01:30:00,115.831,115.161,-87.814,155.4
2024-11-07 01:45:00,115.161,-87.814,155.4,114.84
2024-11-07 02:00:00,-87.814,155.4,114.84,111.885
2024-11-07 02:15:00,155.4,114.84,111.885,113.81
2024-11-07 02:30:00,114.84,111.885,113.81,114.895
2024-11-07 02:45:00,111.885,113.81,114.895,71.0
2024-11-07 03:00:00,113.81,114.895,71.0,114.66
2024-11-07 03:15:00,114.895,71.0,114.66,115.537
2024-11-07 03:30:00,71.0,114.66,115.537,116.583
2024-11-07 03:45:00,114.66,115.537,116.583,120.404
2024-11-07 04:00:00,115.537,116.583,120.404,159.33
2024-11-07 04:15:00,116.583,120.404,159.33,67.5
2024-11-07 04:30:00,120.404,159.33,67.5,116.064
2024-11-07 04:45:00,159.33,67.5,116.064,133.917
2024-11-07 05:00:00,67.5,116.064,133.917,72.0
2024-11-07 05:15:00,116.064,133.917,72.0,67.5
2024-11-07 05:30:00,133.917,72.0,67.5,189.415
2024-11-07 05:45:00,72.0,67.5,189.415,172.328
2024-11-07 06:00:00,67.5,189.415,172.328,72.5
2024-11-07 06:15:00,189.415,172.328,72.5,54.0
2024-11-07 06:30:00,172.328,72.5,54.0,-5.324
2024-11-07 06:45:00,72.5,54.0,-5.324,159.685
2024-11-07 07:00:00,54.0,-5.324,159.685,67.0
2024-11-07 07:15:00,-5.324,159.685,67.0,164.458
2024-11-07 07:30:00,159.685,67.0,164.458,175.958
2024-11-07 07:45:00,67.0,164.458,175.958,171.147
2024-11-07 08:00:00,164.458,175.958,171.147,134.203
2024-11-07 08:15:00,175.958,171.147,134.203,243.422
2024-11-07 08:30:00,171.147,134.203,243.422,232.72
2024-11-07 08:45:00,134.203,243.422,232.72,154.39
2024-11-07 09:00:00,243.422,232.72,154.39,119.563
2024-11-07 09:15:00,232.72,154.39,119.563,125.075
2024-11-07 09:30:00,154.39,119.563,125.075,113.649
2024-11-07 09:45:00,119.563,125.075,113.649,127.886
2024-11-07 10:00:00,125.075,113.649,127.886,156.554
2024-11-07 10:15:00,113.649,127.886,156.554,235.44
2024-11-07 10:30:00,127.886,156.554,235.44,113.027
2024-11-07 10:45:00,156.554,235.44,113.027,166.011
2024-11-07 11:00:00,235.44,113.027,166.011,239.729
2024-11-07 11:15:00,113.027,166.011,239.729,247.846
2024-11-07 11:30:00,166.011,239.729,247.846,273.517
2024-11-07 11:45:00,239.729,247.846,273.517,236.609
2024-11-07 12:00:00,247.846,273.517,236.609,275.538
2024-11-07 12:15:00,273.517,236.609,275.538,208.572
2024-11-07 12:30:00,236.609,275.538,208.572,205.21
2024-11-07 12:45:00,275.538,208.572,205.21,204.99
2024-11-07 13:00:00,208.572,205.21,204.99,206.37
2024-11-07 13:15:00,205.21,204.99,206.37,258.59
2024-11-07 13:30:00,204.99,206.37,258.59,193.88
2024-11-07 13:45:00,206.37,258.59,193.88,189.548
2024-11-07 14:00:00,258.59,193.88,189.548,252.145
2024-11-07 14:15:00,193.88,189.548,252.145,217.611
2024-11-07 14:30:00,189.548,252.145,217.611,240.7
2024-11-07 14:45:00,252.145,217.611,240.7,249.977
2024-11-07 15:00:00,217.611,240.7,249.977,365.129
2024-11-07 15:15:00,240.7,249.977,365.129,262.25
2024-11-07 15:30:00,249.977,365.129,262.25,317.033
2024-11-07 15:45:00,365.129,262.25,317.033,357.017
2024-11-07 16:00:00,262.25,317.033,357.017,323.957
2024-11-07 16:15:00,317.033,357.017,323.957,281.526
2024-11-07 16:30:00,357.017,323.957,281.526,263.242
2024-11-07 16:45:00,323.957,281.526,263.242,237.22
2024-11-07 17:00:00,281.526,263.242,237.22,115.5
2024-11-07 17:15:00,263.242,237.22,115.5,213.816
2024-11-07 17:30:00,237.22,115.5,213.816,176.77
2024-11-07 17:45:00,115.5,213.816,176.77,115.5
2024-11-07 18:00:00,213.816,176.77,115.5,156.485
2024-11-07 18:15:00,176.77,115.5,156.485,222.537
2024-11-07 18:30:00,115.5,156.485,222.537,168.643
2024-11-07 18:45:00,156.485,222.537,168.643,243.03
2024-11-07 19:00:00,222.537,168.643,243.03,130.26
2024-11-07 19:15:00,168.643,243.03,130.26,202.118
2024-11-07 19:30:00,243.03,130.26,202.118,189.372
2024-11-07 19:45:00,130.26,202.118,189.372,-107.485
2024-11-07 20:00:00,202.118,189.372,-107.485,102.01
2024-11-07 20:15:00,189.372,-107.485,102.01,121.0
2024-11-07 20:30:00,-107.485,102.01,121.0,113.33
2024-11-07 20:45:00,102.01,121.0,113.33,117.02
2024-11-07 21:00:00,121.0,113.33,117.02,117.02
2024-11-07 21:15:00,113.33,117.02,117.02,207.152
2024-11-07 21:30:00,117.02,117.02,207.152,118.55
2024-11-07 21:45:00,117.02,207.152,118.55,107.01
2024-11-07 22:00:00,207.152,118.55,107.01,117.02
2024-11-07 22:15:00,118.55,107.01,117.02,-134.877
2024-11-07 22:30:00,107.01,117.02,-134.877,123.5
2024-11-07 22:45:00,117.02,-134.877,123.5,121.5
2024-11-07 23:00:00,-134.877,123.5,121.5,60.629
2024-11-07 23:15:00,123.5,121.5,60.629,159.7
2024-11-07 23:30:00,121.5,60.629,159.7,80.939
2024-11-07 23:45:00,60.629,159.7,80.939,56.85
2024-11-08 00:00:00,159.7,80.939,56.85,124.0
2024-11-08 00:15:00,80.939,56.85,124.0,20.961
2024-11-08 00:30:00,56.85,124.0,20.961,59.788
2024-11-08 00:45:00,124.0,20.961,59.788,60.669
2024-11-08 01:00:00,20.961,59.788,60.669,-9.716
2024-11-08 01:15:00,59.788,60.669,-9.716,184.848
2024-11-08 01:30:00,60.669,-9.716,184.848,45.343
2024-11-08 01:45:00,-9.716,184.848,45.343,125.0
2024-11-08 02:00:00,184.848,45.343,125.0,125.0
2024-11-08 02:15:00,45.343,125.0,125.0,115.0
2024-11-08 02:30:00,125.0,125.0,115.0,61.874
2024-11-08 02:45:00,125.0,115.0,61.874,115.5
2024-11-08 03:00:00,115.0,61.874,115.5,56.85
2024-11-08 03:15:00,61.874,115.5,56.85,56.045
2024-11-08 03:30:00,115.5,56.85,56.045,60.329
2024-11-08 03:45:00,56.85,56.045,60.329,58.066
2024-11-08 04:00:00,56.045,60.329,58.066,23.518
2024-11-08 04:15:00,60.329,58.066,23.518,116.5
2024-11-08 04:30:00,58.066,23.518,116.5,-9.487
2024-11-08 04:45:00,23.518,116.5,-9.487,116.5
2024-11-08 05:00:00,116.5,-9.487,116.5,154.116
2024-11-08 05:15:00,-9.487,116.5,154.116,93.0
2024-11-08 05:30:00,116.5,154.116,93.0,117.0
2024-11-08 05:45:00,154.116,93.0,117.0,155.995
2024-11-08 06:00:00,93.0,117.0,155.995,79.516
2024-11-08 06:15:00,117.0,155.995,79.516,160.185
2024-11-08 06:30:00,155.995,79.516,160.185,166.901
2024-11-08 06:45:00,79.516,160.185,166.901,165.784
2024-11-08 07:00:00,160.185,166.901,165.784,159.7
2024-11-08 07:15:00,166.901,165.784,159.7,198.91
2024-11-08 07:30:00,165.784,159.7,198.91,161.115
2024-11-08 07:45:00,159.7,198.91,161.115,166.53
2024-11-08 08:00:00,198.91,161.115,166.53,202.462
2024-11-08 08:15:00,161.115,166.53,202.462,244.532
2024-11-08 08:30:00,166.53,202.462,244.532,262.0
2024-11-08 08:45:00,202.462,244.532,262.0,174.437
2024-11-08 09:00:00,244.532,262.0,174.437,236.41
2024-11-08 09:15:00,262.0,174.437,236.41,198.91
2024-11-08 09:30:00,174.437,236.41,198.91,198.91
2024-11-08 09:45:00,236.41,198.91,198.91,206.67
2024-11-08 10:00:00,198.91,198.91,206.67,257.278
2024-11-08 10:15:00,198.91,206.67,257.278,369.009
2024-11-08 10:30:00,206.67,257.278,369.009,223.787
2024-11-08 10:45:00,257.278,369.009,223.787,236.854
2024-11-08 11:00:00,369.009,223.787,236.854,331.385
2024-11-08 11:15:00,223.787,236.854,331.385,352.943
2024-11-08 11:30:00,236.854,331.385,352.943,311.842
2024-11-08 11:45:00,331.385,352.943,311.842,294.565
2024-11-08 12:00:00,352.943,311.842,294.565,287.712
2024-11-08 12:15:00,311.842,294.565,287.712,104.96
2024-11-08 12:30:00,294.565,287.712,104.96,159.674
2024-11-08 12:45:00,287.712,104.96,159.674,159.677
2024-11-08 13:00:00,104.96,159.674,159.677,160.502
2024-11-08 13:15:00,159.674,159.677,160.502,196.983
2024-11-08 13:30:00,159.677,160.502,196.983,350.877
2024-11-08 13:45:00,160.502,196.983,350.877,332.699
2024-11-08 14:00:00,196.983,350.877,332.699,330.388
2024-11-08 14:15:00,350.877,332.699,330.388,301.024
2024-11-08 14:30:00,332.699,330.388,301.024,217.681
2024-11-08 14:45:00,330.388,301.024,217.681,218.511
2024-11-08 15:00:00,301.024,217.681,218.511,216.339
2024-11-08 15:15:00,217.681,218.511,216.339,159.678
2024-11-08 15:30:00,218.511,216.339,159.678,111.5
2024-11-08 15:45:00,216.339,159.678,111.5,111.5
2024-11-08 16:00:00,159.678,111.5,111.5,112.0
2024-11-08 16:15:00,111.5,111.5,112.0,159.685
2024-11-08 16:30:00,111.5,112.0,159.685,114.0
2024-11-08 16:45:00,112.0,159.685,114.0,68.622
2024-11-08 17:00:00,159.685,114.0,68.622,159.651
2024-11-08 17:15:00,114.0,68.622,159.651,165.472
2024-11-08 17:30:00,68.622,159.651,165.472,250.09
2024-11-08 17:45:00,159.651,165.472,250.09,159.633
2024-11-08 18:00:00,165.472,250.09,159.633,114.5
2024-11-08 18:15:00,250.09,159.633,114.5,159.67
2024-11-08 18:30:00,159.633,114.5,159.67,159.621
2024-11-08 18:45:00,114.5,159.67,159.621,115.0
2024-11-08 19:00:00,159.67,159.621,115.0,154.7
2024-11-08 19:15:00,159.621,115.0,154.7,170.321
2024-11-08 19:30:00,115.0,154.7,170.321,115.5
2024-11-08 19:45:00,154.7,170.321,115.5,157.992
2024-11-08 20:00:00,170.321,115.5,157.992,159.888
2024-11-08 20:15:00,115.5,157.992,159.888,167.083
2024-11-08 20:30:00,157.992,159.888,167.083,168.245
2024-11-08 20:45:00,159.888,167.083,168.245,159.664
2024-11-08 21:00:00,167.083,168.245,159.664,229.0
2024-11-08 21:15:00,168.245,159.664,229.0,191.515
2024-11-08 21:30:00,159.664,229.0,191.515,116.0
2024-11-08 21:45:00,229.0,191.515,116.0,116.0
2024-11-08 22:00:00,191.515,116.0,116.0,159.304
2024-11-08 22:15:00,116.0,116.0,159.304,165.029
2024-11-08 22:30:00,116.0,159.304,165.029,216.365
2024-11-08 22:45:00,159.304,165.029,216.365,75.0
2024-11-08 23:00:00,165.029,216.365,75.0,133.913
2024-11-08 23:15:00,216.365,75.0,133.913,153.867
2024-11-08 23:30:00,75.0,133.913,153.867,164.249
2024-11-08 23:45:00,133.913,153.867,164.249,205.15
2024-11-09 00:00:00,153.867,164.249,205.15,205.15
2024-11-09 00:15:00,164.249,205.15,205.15,133.543
2024-11-09 00:30:00,205.15,205.15,133.543,121.5
2024-11-09 00:45:00,205.15,133.543,121.5,121.5
2024-11-09 01:00:00,133.543,121.5,121.5,121.5
2024-11-09 01:15:00,121.5,121.5,121.5,99.75
2024-11-09 01:30:00,121.5,121.5,99.75,74.123
2024-11-09 01:45:00,121.5,99.75,74.123,99.75
2024-11-09 02:00:00,99.75,74.123,99.75,121.5
2024-11-09 02:15:00,74.123,99.75,121.5,98.75
2024-11-09 02:30:00,99.75,121.5,98.75,100.25
2024-11-09 02:45:00,121.5,98.75,100.25,121.5
2024-11-09 03:00:00,98.75,100.25,121.5,121.5
2024-11-09 03:15:00,100.25,121.5,121.5,121.5
2024-11-09 03:30:00,121.5,121.5,121.5,121.5
2024-11-09 03:45:00,121.5,121.5,121.5,121.5
2024-11-09 04:00:00,121.5,121.5,121.5,70.869
2024-11-09 04:15:00,121.5,121.5,70.869,121.5
2024-11-09 04:30:00,121.5,70.869,121.5,101.25
2024-11-09 04:45:00,70.869,121.5,101.25,101.25
2024-11-09 05:00:00,121.5,101.25,101.25,75.686
2024-11-09 05:15:00,101.25,101.25,75.686,101.75
2024-11-09 05:30:00,101.25,75.686,101.75,136.02
2024-11-09 05:45:00,75.686,101.75,136.02,121.5
2024-11-09 06:00:00,101.75,136.02,121.5,121.5
2024-11-09 06:15:00,136.02,121.5,121.5,123.171
2024-11-09 06:30:00,121.5,121.5,123.171,102.25
2024-11-09 06:45:00,121.5,123.171,102.25,106.935
2024-11-09 07:00:00,123.171,102.25,106.935,71.716
2024-11-09 07:15:00,102.25,106.935,71.716,70.379
2024-11-09 07:30:00,106.935,71.716,70.379,70.813
2024-11-09 07:45:00,71.716,70.379,70.813,71.372
2024-11-09 08:00:00,70.379,70.813,71.372,71.541
2024-11-09 08:15:00,70.813,71.372,71.541,101.16
2024-11-09 08:30:00,71.372,71.541,101.16,121.5
2024-11-09 08:45:00,71.541,101.16,121.5,121.5
2024-11-09 09:00:00,101.16,121.5,121.5,143.031
2024-11-09 09:15:00,121.5,121.5,143.031,149.088
2024-11-09 09:30:00,121.5,143.031,149.088,167.089
2024-11-09 09:45:00,143.031,149.088,167.089,190.217
2024-11-09 10:00:00,149.088,167.089,190.217,211.712
2024-11-09 10:15:00,167.089,190.217,211.712,199.43
2024-11-09 10:30:00,190.217,211.712,199.43,188.374
2024-11-09 10:45:00,211.712,199.43,188.374,123.61
2024-11-09 11:00:00,199.43,188.374,123.61,96.25
2024-11-09 11:15:00,188.374,123.61,96.25,70.337
2024-11-09 11:30:00,123.61,96.25,70.337,101.0
2024-11-09 11:45:00,96.25,70.337,101.0,126.78
2024-11-09 12:00:00,70.337,101.0,126.78,121.5
2024-11-09 12:15:00,101.0,126.78,121.5,121.501
2024-11-09 12:30:00,126.78,121.5,121.501,121.5
2024-11-09 12:45:00,121.5,121.501,121.5,121.5
2024-11-09 13:00:00,121.501,121.5,121.5,97.25
2024-11-09 13:15:00,121.5,121.5,97.25,121.5
2024-11-09 13:30:00,121.5,97.25,121.5,99.2
2024-11-09 13:45:00,97.25,121.5,99.2,97.75
2024-11-09 14:00:00,121.5,99.2,97.75,70.994
2024-11-09 14:15:00,99.2,97.75,70.994,130.722
2024-11-09 14:30:00,97.75,70.994,130.722,134.28
2024-11-09 14:45:00,70.994,130.722,134.28,175.0
2024-11-09 15:00:00,130.722,134.28,175.0,146.6
2024-11-09 15:15:00,134.28,175.0,146.6,137.275
2024-11-09 15:30:00,175.0,146.6,137.275,137.29
2024-11-09 15:45:00,146.6,137.275,137.29,75.068
2024-11-09 16:00:00,137.275,137.29,75.068,112.2
2024-11-09 16:15:00,137.29,75.068,112.2,147.385
2024-11-09 16:30:00,75.068,112.2,147.385,141.72
2024-11-09 16:45:00,112.2,147.385,141.72,73.548
2024-11-09 17:00:00,147.385,141.72,73.548,107.845
2024-11-09 17:15:00,141.72,73.548,107.845,111.985
2024-11-09 17:30:00,73.548,107.845,111.985,107.01
2024-11-09 17:45:00,107.845,111.985,107.01,106.575
2024-11-09 18:00:00,111.985,107.01,106.575,106.575
2024-11-09 18:15:00,107.01,106.575,106.575,143.33
2024-11-09 18:30:00,106.575,106.575,143.33,141.321
2024-11-09 18:45:00,106.575,143.33,141.321,102.665
2024-11-09 19:00:00,143.33,141.321,102.665,102.665
2024-11-09 19:15:00,141.321,102.665,102.665,71.917
2024-11-09 19:30:00,102.665,102.665,71.917,100.635
2024-11-09 19:45:00,102.665,71.917,100.635,97.695
2024-11-09 20:00:00,71.917,100.635,97.695,11.769
2024-11-09 20:15:00,100.635,97.695,11.769,103.56
2024-11-09 20:30:00,97.695,11.769,103.56,97.68
2024-11-09 20:45:00,11.769,103.56,97.68,95.75
2024-11-09 21:00:00,103.56,97.68,95.75,74.995
2024-11-09 21:15:00,97.68,95.75,74.995,98.25
2024-11-09 21:30:00,95.75,74.995,98.25,75.0
2024-11-09 21:45:00,74.995,98.25,75.0,75.0
2024-11-09 22:00:00,98.25,75.0,75.0,40.0
2024-11-09 22:15:00,75.0,75.0,40.0,80.0
2024-11-09 22:30:00,75.0,40.0,80.0,80.0
2024-11-09 22:45:00,40.0,80.0,80.0,77.863
2024-11-09 23:00:00,80.0,80.0,77.863,60.309
2024-11-09 23:15:00,80.0,77.863,60.309,72.0
2024-11-09 23:30:00,77.863,60.309,72.0,64.0
2024-11-09 23:45:00,60.309,72.0,64.0,80.5
2024-11-10 00:00:00,72.0,64.0,80.5,72.0
2024-11-10 00:15:00,64.0,80.5,72.0,72.0
2024-11-10 00:30:00,80.5,72.0,72.0,147.957
2024-11-10 00:45:00,72.0,72.0,147.957,157.217
2024-11-10 01:00:00,72.0,147.957,157.217,158.097
2024-11-10 01:15:00,147.957,157.217,158.097,72.5
2024-11-10 01:30:00,157.217,158.097,72.5,158.701
2024-11-10 01:45:00,158.097,72.5,158.701,72.5
2024-11-10 02:00:00,72.5,158.701,72.5,72.0
2024-11-10 02:15:00,158.701,72.5,72.0,64.008
2024-11-10 02:30:00,72.5,72.0,64.008,61.976
2024-11-10 02:45:00,72.0,64.008,61.976,62.409
2024-11-10 03:00:00,64.008,61.976,62.409,73.0
2024-11-10 03:15:00,61.976,62.409,73.0,59.728
2024-11-10 03:30:00,62.409,73.0,59.728,73.5
2024-11-10 03:45:00,73.0,59.728,73.5,152.076
2024-11-10 04:00:00,59.728,73.5,152.076,153.607
2024-11-10 04:15:00,73.5,152.076,153.607,157.232
2024-11-10 04:30:00,152.076,153.607,157.232,74.0
2024-11-10 04:45:00,153.607,157.232,74.0,74.0
2024-11-10 05:00:00,157.232,74.0,74.0,74.0
2024-11-10 05:15:00,74.0,74.0,74.0,64.367
2024-11-10 05:30:00,74.0,74.0,64.367,64.48
2024-11-10 05:45:00,74.0,64.367,64.48,158.676
2024-11-10 06:00:00,64.367,64.48,158.676,64.346
2024-11-10 06:15:00,64.48,158.676,64.346,63.211
2024-11-10 06:30:00,158.676,64.346,63.211,72.5
2024-11-10 06:45:00,64.346,63.211,72.5,75.0
2024-11-10 07:00:00,63.211,72.5,75.0,72.5
2024-11-10 07:15:00,72.5,75.0,72.5,142.266
2024-11-10 07:30:00,75.0,72.5,142.266,72.5
2024-11-10 07:45:00,72.5,142.266,72.5,72.5
2024-11-10 08:00:00,142.266,72.5,72.5,72.5
2024-11-10 08:15:00,72.5,72.5,72.5,72.5
2024-11-10 08:30:00,72.5,72.5,72.5,69.0
2024-11-10 08:45:00,72.5,72.5,69.0,72.5
2024-11-10 09:00:00,72.5,69.0,72.5,63.183
2024-11-10 09:15:00,69.0,72.5,63.183,63.719
2024-11-10 09:30:00,72.5,63.183,63.719,63.284
2024-11-10 09:45:00,63.183,63.719,63.284,154.069
2024-11-10 10:00:00,63.719,63.284,154.069,152.594
2024-11-10 10:15:00,63.284,154.069,152.594,145.887
2024-11-10 10:30:00,154.069,152.594,145.887,137.697
2024-11-10 10:45:00,152.594,145.887,137.697,189.654
2024-11-10 11:00:00,145.887,137.697,189.654,197.824
2024-11-10 11:15:00,137.697,189.654,197.824,201.695
2024-11-10 11:30:00,189.654,197.824,201.695,211.375
2024-11-10 11:45:00,197.824,201.695,211.375,183.964
2024-11-10 12:00:00,201.695,211.375,183.964,151.406
2024-11-10 12:15:00,211.375,183.964,151.406,154.355
2024-11-10 12:30:00,183.964,151.406,154.355,145.173
2024-11-10 12:45:00,151.406,154.355,145.173,76.5
2024-11-10 13:00:00,154.355,145.173,76.5,76.5
2024-11-10 13:15:00,145.173,76.5,76.5,-65.668
2024-11-10 13:30:00,76.5,76.5,-65.668,164.918
2024-11-10 13:45:00,76.5,-65.668,164.918,154.406
2024-11-10 14:00:00,-65.668,164.918,154.406,172.473
2024-11-10 14:15:00,164.918,154.406,172.473,155.041
2024-11-10 14:30:00,154.406,172.473,155.041,166.535
2024-11-10 14:45:00,172.473,155.041,166.535,141.349
2024-11-10 15:00:00,155.041,166.535,141.349,106.5
2024-11-10 15:15:00,166.535,141.349,106.5,80.0
2024-11-10 15:30:00,141.349,106.5,80.0,162.341
2024-11-10 15:45:00,106.5,80.0,162.341,163.226
2024-11-10 16:00:00,80.0,162.341,163.226,115.0
2024-11-10 16:15:00,162.341,163.226,115.0,114.115
2024-11-10 16:30:00,163.226,115.0,114.115,162.053
2024-11-10 16:45:00,115.0,114.115,162.053,115.32
